Emotion,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32,x_33,y_33,z_33,vis_33,x_34,y_34,z_34,vis_34,x_35,y_35,z_35,vis_35,x_36,y_36,z_36,vis_36,x_37,y_37,z_37,vis_37,x_38,y_38,z_38,vis_38,x_39,y_39,z_39,vis_39,x_40,y_40,z_40,vis_40,x_41,y_41,z_41,vis_41,x_42,y_42,z_42,vis_42
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24614575505256653,0.7434359788894653,-0.00013160794333089143,0.0,0.25288689136505127,0.6791248321533203,-0.0029893340542912483,0.0,0.2802365720272064,0.6051267385482788,-0.033650871366262436,0.0,0.2943020164966583,0.5441324710845947,-0.05396350473165512,0.0,0.2836439907550812,0.48630547523498535,-0.06867357343435287,0.0,0.28342103958129883,0.5974254012107849,-0.15845707058906555,0.0,0.37055107951164246,0.6218632459640503,-0.13915811479091644,0.0,0.3541806936264038,0.6420065760612488,-0.08875135332345963,0.0,0.3322383165359497,0.635063886642456,-0.06772684305906296,0.0,0.2838858664035797,0.6507624387741089,-0.17145536839962006,0.0,0.3757458031177521,0.6784266829490662,-0.1585088074207306,0.0,0.35227227210998535,0.695273220539093,-0.0927838459610939,0.0,0.3297557234764099,0.6885517835617065,-0.07048380374908447,0.0,0.2864522337913513,0.709732711315155,-0.17749154567718506,0.0,0.37094566226005554,0.7303026914596558,-0.1680677980184555,0.0,0.3491886258125305,0.7430426478385925,-0.11299321055412292,0.0,0.3301098048686981,0.7347976565361023,-0.09499950706958771,0.0,0.2930122911930084,0.7651322484016418,-0.18427947163581848,0.0,0.355232298374176,0.7782830595970154,-0.19203123450279236,0.0,0.3390918970108032,0.779423713684082,-0.16675077378749847,0.0,0.3246088922023773,0.767950177192688,-0.1571950912475586,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23795947432518005,0.7386100888252258,-0.00015883661399129778,0.0,0.24788221716880798,0.6723894476890564,-0.002145232865586877,0.0,0.27600473165512085,0.599951982498169,-0.03331155702471733,0.0,0.29181811213493347,0.5406911969184875,-0.05400930717587471,0.0,0.2835756540298462,0.4864451289176941,-0.06763562560081482,0.0,0.2831188142299652,0.5971279740333557,-0.1646212935447693,0.0,0.3715229332447052,0.6177814602851868,-0.14784571528434753,0.0,0.35396015644073486,0.6386692523956299,-0.10166456550359726,0.0,0.3303129971027374,0.6312169432640076,-0.08531343191862106,0.0,0.28219300508499146,0.65165114402771,-0.17624521255493164,0.0,0.378615140914917,0.6755165457725525,-0.16380366683006287,0.0,0.3544926643371582,0.6919770836830139,-0.09939268231391907,0.0,0.32992812991142273,0.6864131689071655,-0.07928704470396042,0.0,0.2834457755088806,0.7114194631576538,-0.18063905835151672,0.0,0.3727509677410126,0.7277904748916626,-0.1670459359884262,0.0,0.34995540976524353,0.7391429543495178,-0.10821492969989777,0.0,0.32796406745910645,0.7318418025970459,-0.08968706429004669,0.0,0.2890198528766632,0.7667415142059326,-0.1866210550069809,0.0,0.35319089889526367,0.776616096496582,-0.19049572944641113,0.0,0.33920127153396606,0.77696293592453,-0.16672608256340027,0.0,0.3245728313922882,0.7684330344200134,-0.16146305203437805,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23852235078811646,0.7339904308319092,-0.0001307156344410032,0.0,0.2481699138879776,0.6720330119132996,0.0008857084321789443,0.0,0.2771913409233093,0.6013767719268799,-0.026849418878555298,0.0,0.2921432852745056,0.5412775278091431,-0.045070067048072815,0.0,0.2813400328159332,0.48149240016937256,-0.05757100135087967,0.0,0.2851415276527405,0.5922964215278625,-0.16176821291446686,0.0,0.37275993824005127,0.6228803992271423,-0.14465783536434174,0.0,0.3547514081001282,0.6445915102958679,-0.09649594128131866,0.0,0.3323487341403961,0.636208713054657,-0.07888828217983246,0.0,0.28227949142456055,0.6444410681724548,-0.1768825501203537,0.0,0.37577205896377563,0.6794393658638,-0.1630406528711319,0.0,0.35180404782295227,0.6962331533432007,-0.09504976868629456,0.0,0.32857176661491394,0.6898862719535828,-0.07192468643188477,0.0,0.2810918986797333,0.7036209106445312,-0.1856849044561386,0.0,0.368295282125473,0.7308163642883301,-0.17402516305446625,0.0,0.3466571569442749,0.744044303894043,-0.11494618654251099,0.0,0.3261075019836426,0.7367713451385498,-0.0969744324684143,0.0,0.28415626287460327,0.7615950107574463,-0.19564363360404968,0.0,0.347813218832016,0.7778856754302979,-0.210483580827713,0.0,0.33642372488975525,0.7799584269523621,-0.19289232790470123,0.0,0.32460278272628784,0.771224856376648,-0.19019658863544464,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24141082167625427,0.7360818982124329,-0.00011854058539029211,0.0,0.24961090087890625,0.6733439564704895,-0.003752922173589468,0.0,0.2768334448337555,0.6021996736526489,-0.035184282809495926,0.0,0.29159533977508545,0.5423018932342529,-0.05563666671514511,0.0,0.28237631916999817,0.4857054650783539,-0.07121078670024872,0.0,0.282715767621994,0.5951688289642334,-0.1631341576576233,0.0,0.3690676987171173,0.6215361952781677,-0.14413942396640778,0.0,0.35205355286598206,0.6410658955574036,-0.09421779215335846,0.0,0.33000463247299194,0.6330502033233643,-0.07482271641492844,0.0,0.28222107887268066,0.6484917402267456,-0.1746283769607544,0.0,0.3737483620643616,0.6783344745635986,-0.16054990887641907,0.0,0.35036998987197876,0.6948809623718262,-0.09518543630838394,0.0,0.32740694284439087,0.6889220476150513,-0.0751596987247467,0.0,0.2836589217185974,0.7082128524780273,-0.17864325642585754,0.0,0.36803528666496277,0.729551374912262,-0.16655737161636353,0.0,0.34640035033226013,0.7409360408782959,-0.11043154448270798,0.0,0.3268074691295624,0.732361912727356,-0.09345550835132599,0.0,0.28963080048561096,0.7642293572425842,-0.18366052210330963,0.0,0.3523060083389282,0.7773518562316895,-0.18989303708076477,0.0,0.33708977699279785,0.7786222100257874,-0.16628983616828918,0.0,0.32242918014526367,0.7681335210800171,-0.15879623591899872,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23656129837036133,0.7300083637237549,-0.00013905452215112746,0.0,0.24760857224464417,0.6652095913887024,-0.003084357362240553,0.0,0.2761154770851135,0.597848653793335,-0.03632211685180664,0.0,0.2905827462673187,0.5406694412231445,-0.058824531733989716,0.0,0.28082093596458435,0.4846557676792145,-0.07670313864946365,0.0,0.28262418508529663,0.5957202315330505,-0.16561973094940186,0.0,0.36765190958976746,0.6236750483512878,-0.14841483533382416,0.0,0.3509509861469269,0.6411656737327576,-0.1019497811794281,0.0,0.3296387493610382,0.6316268444061279,-0.08685823529958725,0.0,0.2815317213535309,0.6501888036727905,-0.1775013655424118,0.0,0.3732612431049347,0.6807901263237,-0.16367220878601074,0.0,0.34996551275253296,0.6945301294326782,-0.09893529117107391,0.0,0.3268250524997711,0.688033401966095,-0.07924871891736984,0.0,0.2825338840484619,0.7100344896316528,-0.18144363164901733,0.0,0.3676201105117798,0.7318709492683411,-0.16638325154781342,0.0,0.34638580679893494,0.741071879863739,-0.10814877599477768,0.0,0.3264661729335785,0.732785165309906,-0.090115487575531,0.0,0.2872227430343628,0.7654567956924438,-0.18697141110897064,0.0,0.349383145570755,0.7784678936004639,-0.19263580441474915,0.0,0.336426705121994,0.7773034572601318,-0.1692788153886795,0.0,0.3233959674835205,0.7671222686767578,-0.16303710639476776,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23584431409835815,0.7362542748451233,-0.00013778844731859863,0.0,0.2445066273212433,0.669985294342041,0.002468954073265195,0.0,0.2765355110168457,0.5990930795669556,-0.02447398006916046,0.0,0.2934817671775818,0.5394741296768188,-0.040106333792209625,0.0,0.28148970007896423,0.4808380603790283,-0.04917379096150398,0.0,0.28306764364242554,0.5937742590904236,-0.1551200896501541,0.0,0.37153422832489014,0.620750904083252,-0.13108591735363007,0.0,0.35093966126441956,0.6408482193946838,-0.07430119067430496,0.0,0.3268360197544098,0.6350740790367126,-0.048098865896463394,0.0,0.28261974453926086,0.6485978960990906,-0.16908441483974457,0.0,0.37412676215171814,0.6757963299751282,-0.14863359928131104,0.0,0.34879013895988464,0.69178706407547,-0.07547613978385925,0.0,0.3253003656864166,0.6882899403572083,-0.04931144788861275,0.0,0.2834298610687256,0.7086200714111328,-0.17590196430683136,0.0,0.36831092834472656,0.7259856462478638,-0.15638446807861328,0.0,0.34492430090904236,0.7387203574180603,-0.09307553619146347,0.0,0.3242930471897125,0.7344526052474976,-0.07221968472003937,0.0,0.2879084348678589,0.7655110955238342,-0.18349319696426392,0.0,0.35127225518226624,0.774324893951416,-0.18439653515815735,0.0,0.3364637494087219,0.7766465544700623,-0.15708988904953003,0.0,0.32232072949409485,0.7700873017311096,-0.1470804512500763,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2356429100036621,0.7364419102668762,-0.000132994435261935,0.0,0.24600273370742798,0.670446515083313,-0.00422369409352541,0.0,0.2780184745788574,0.6000885367393494,-0.03316648676991463,0.0,0.29484888911247253,0.5421136021614075,-0.049487821757793427,0.0,0.2840747535228729,0.4861651062965393,-0.05961618572473526,0.0,0.2841860055923462,0.5976697206497192,-0.1612536758184433,0.0,0.37042608857154846,0.6258143186569214,-0.13972163200378418,0.0,0.3495739996433258,0.6421276926994324,-0.0888114869594574,0.0,0.3267523944377899,0.6339092254638672,-0.06933914870023727,0.0,0.282980352640152,0.6534808278083801,-0.17178571224212646,0.0,0.37224167585372925,0.6820826530456543,-0.15450653433799744,0.0,0.34738683700561523,0.6944221258163452,-0.08926620334386826,0.0,0.32475799322128296,0.6886720061302185,-0.06830716133117676,0.0,0.28288283944129944,0.7140564918518066,-0.1745903491973877,0.0,0.3653872013092041,0.7327079176902771,-0.1586676985025406,0.0,0.34333768486976624,0.7413533926010132,-0.10268541425466537,0.0,0.3236999809741974,0.7341870665550232,-0.08470170944929123,0.0,0.28630539774894714,0.7709029912948608,-0.17869308590888977,0.0,0.3470354676246643,0.7798282504081726,-0.18337811529636383,0.0,0.33412283658981323,0.7803950309753418,-0.1605558544397354,0.0,0.3216640055179596,0.7719913125038147,-0.15328830480575562,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2387045919895172,0.7383701205253601,-0.00013676930393557996,0.0,0.24619579315185547,0.6734535694122314,0.0019842437468469143,0.0,0.27681201696395874,0.6033205986022949,-0.024145256727933884,0.0,0.293063759803772,0.543941080570221,-0.04148128256201744,0.0,0.2824706733226776,0.483948290348053,-0.05430155619978905,0.0,0.28281792998313904,0.5969243049621582,-0.15183918178081512,0.0,0.3682929575443268,0.6234458684921265,-0.13338887691497803,0.0,0.35053133964538574,0.6419091820716858,-0.08231810480356216,0.0,0.32794511318206787,0.6349918246269226,-0.059638675302267075,0.0,0.28230151534080505,0.6485046148300171,-0.1674436628818512,0.0,0.3721984028816223,0.6780178546905518,-0.15294568240642548,0.0,0.3483814001083374,0.692453145980835,-0.08536770939826965,0.0,0.3253481090068817,0.6868020296096802,-0.060317136347293854,0.0,0.2828977108001709,0.706246554851532,-0.17591707408428192,0.0,0.36645597219467163,0.7283682823181152,-0.16501347720623016,0.0,0.3452611267566681,0.7399177551269531,-0.10881391167640686,0.0,0.32568660378456116,0.7344143390655518,-0.08977252244949341,0.0,0.2862147092819214,0.7613204121589661,-0.18521203100681305,0.0,0.3482394814491272,0.7764862179756165,-0.19723401963710785,0.0,0.3373847007751465,0.7772952318191528,-0.17835797369480133,0.0,0.3263477087020874,0.7686474323272705,-0.1726093888282776,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23999127745628357,0.737393319606781,-0.000127688268548809,0.0,0.24729269742965698,0.6734649538993835,-0.002987931715324521,0.0,0.27528324723243713,0.6022731065750122,-0.034700799733400345,0.0,0.28986215591430664,0.542467474937439,-0.05563405156135559,0.0,0.2801041901111603,0.4865063428878784,-0.07085396349430084,0.0,0.2823135554790497,0.5987784266471863,-0.15974178910255432,0.0,0.36665651202201843,0.6244617700576782,-0.14222827553749084,0.0,0.3485529124736786,0.6414250135421753,-0.09515704214572906,0.0,0.32636088132858276,0.6322107315063477,-0.07788455486297607,0.0,0.2825462520122528,0.6521201729774475,-0.17175163328647614,0.0,0.37158140540122986,0.6795670986175537,-0.15769585967063904,0.0,0.3470074534416199,0.6934356689453125,-0.09367547929286957,0.0,0.32404616475105286,0.6870494484901428,-0.07299479097127914,0.0,0.2839597761631012,0.7116067409515381,-0.1764451265335083,0.0,0.3657079339027405,0.7303137183189392,-0.16331663727760315,0.0,0.34314602613449097,0.7407702207565308,-0.1079459935426712,0.0,0.3237242102622986,0.7334931492805481,-0.09069166332483292,0.0,0.2884603440761566,0.7673590183258057,-0.1824956238269806,0.0,0.3479878604412079,0.7788021564483643,-0.1880607157945633,0.0,0.33325812220573425,0.7796633839607239,-0.16513171792030334,0.0,0.31947287917137146,0.7702504992485046,-0.15827731788158417,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23905697464942932,0.7298698425292969,-0.0001207401292049326,0.0,0.24681194126605988,0.6678792834281921,-0.0037894078996032476,0.0,0.273685485124588,0.5995965600013733,-0.03546547144651413,0.0,0.2879001796245575,0.5408318638801575,-0.055942781269550323,0.0,0.2774313688278198,0.48624181747436523,-0.07252535969018936,0.0,0.27895835041999817,0.594307541847229,-0.16224795579910278,0.0,0.3636537194252014,0.6191495656967163,-0.14797759056091309,0.0,0.3479565382003784,0.6377573013305664,-0.10465550422668457,0.0,0.32775551080703735,0.6311641931533813,-0.08887109905481339,0.0,0.27895936369895935,0.6454649567604065,-0.17404910922050476,0.0,0.3702164888381958,0.675528347492218,-0.16297176480293274,0.0,0.3473432660102844,0.6899711489677429,-0.10080969333648682,0.0,0.3252236545085907,0.6831058859825134,-0.08128592371940613,0.0,0.28055062890052795,0.7035662531852722,-0.17878933250904083,0.0,0.36452731490135193,0.7271763682365417,-0.16981779038906097,0.0,0.34408995509147644,0.7379347681999207,-0.11571340262889862,0.0,0.3260214626789093,0.7292488217353821,-0.09963283687829971,0.0,0.28581252694129944,0.7583982348442078,-0.18448203802108765,0.0,0.34767335653305054,0.7760595679283142,-0.19166892766952515,0.0,0.3339332342147827,0.7767626047134399,-0.16842688620090485,0.0,0.32062819600105286,0.7655251026153564,-0.16147452592849731,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23846201598644257,0.7259666323661804,-0.0001226666063303128,0.0,0.24989283084869385,0.6618470549583435,-0.007625396363437176,0.0,0.2767665386199951,0.5964951515197754,-0.04110768437385559,0.0,0.28935760259628296,0.540389358997345,-0.06291590631008148,0.0,0.2786189615726471,0.48508262634277344,-0.08065207302570343,0.0,0.28277263045310974,0.5990154147148132,-0.16452710330486298,0.0,0.3635019361972809,0.6247961521148682,-0.15218500792980194,0.0,0.3462446928024292,0.6386728882789612,-0.11027824878692627,0.0,0.3254822790622711,0.6296887397766113,-0.09607645869255066,0.0,0.2809661030769348,0.6527114510536194,-0.17415575683116913,0.0,0.3700706362724304,0.681167721748352,-0.16239717602729797,0.0,0.3468349277973175,0.6920360326766968,-0.0993955209851265,0.0,0.32381609082221985,0.6858053207397461,-0.07882820814847946,0.0,0.28038471937179565,0.7116782069206238,-0.17706216871738434,0.0,0.36432862281799316,0.7307404279708862,-0.1634005606174469,0.0,0.3431214988231659,0.7380703091621399,-0.10657419264316559,0.0,0.32327184081077576,0.7311314940452576,-0.08833372592926025,0.0,0.2833589017391205,0.7659099102020264,-0.18240492045879364,0.0,0.34506967663764954,0.7775484323501587,-0.1878252923488617,0.0,0.33367279171943665,0.7766523361206055,-0.16475459933280945,0.0,0.32125741243362427,0.768151581287384,-0.15824829041957855,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2362351268529892,0.7434150576591492,-0.00011485407594591379,0.0,0.24557191133499146,0.6765148639678955,-0.0022974275052547455,0.0,0.2747545540332794,0.6041164994239807,-0.031457893550395966,0.0,0.2894386053085327,0.5431028008460999,-0.05073314160108566,0.0,0.2774752974510193,0.48391997814178467,-0.06537210941314697,0.0,0.27889499068260193,0.5966376066207886,-0.1586180031299591,0.0,0.3614579141139984,0.6264775395393372,-0.14206932485103607,0.0,0.34346699714660645,0.6422348022460938,-0.09281985461711884,0.0,0.32179296016693115,0.6337834596633911,-0.07167765498161316,0.0,0.27743008732795715,0.6507662534713745,-0.1727324277162552,0.0,0.3661356568336487,0.680937647819519,-0.16226384043693542,0.0,0.3434338867664337,0.6940110921859741,-0.09581806510686874,0.0,0.32119759917259216,0.6878976821899414,-0.07071992754936218,0.0,0.2774125933647156,0.7103352546691895,-0.17977982759475708,0.0,0.3609468936920166,0.7311855554580688,-0.17111539840698242,0.0,0.3400740325450897,0.7416738867759705,-0.11377207934856415,0.0,0.32055798172950745,0.734789252281189,-0.09365374594926834,0.0,0.28068894147872925,0.7668659687042236,-0.18799515068531036,0.0,0.3436519503593445,0.7788320779800415,-0.1988496035337448,0.0,0.3313758373260498,0.779566764831543,-0.1775629073381424,0.0,0.31832966208457947,0.7700235843658447,-0.17045481503009796,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23170801997184753,0.7419273257255554,-0.00012885256728623062,0.0,0.2406369149684906,0.678374707698822,-0.00127177604008466,0.0,0.26921722292900085,0.6057807803153992,-0.03118111751973629,0.0,0.2849573493003845,0.5447334051132202,-0.05044891685247421,0.0,0.2744426429271698,0.4902559518814087,-0.06319037079811096,0.0,0.27613094449043274,0.5985876321792603,-0.15902961790561676,0.0,0.3625676929950714,0.6188300848007202,-0.14002753794193268,0.0,0.3455052375793457,0.6396612524986267,-0.09150998294353485,0.0,0.3227494955062866,0.6323057413101196,-0.07224329560995102,0.0,0.2758640944957733,0.65107661485672,-0.17145505547523499,0.0,0.3694600462913513,0.6762169003486633,-0.15770314633846283,0.0,0.34587231278419495,0.6941902041435242,-0.09154082089662552,0.0,0.3219447433948517,0.6883623003959656,-0.07008957117795944,0.0,0.2770625650882721,0.7106812596321106,-0.17742478847503662,0.0,0.36436548829078674,0.7289513349533081,-0.16418659687042236,0.0,0.34239816665649414,0.7414538264274597,-0.10591629147529602,0.0,0.32217052578926086,0.7331810593605042,-0.08660614490509033,0.0,0.2822636365890503,0.7663617730140686,-0.18431346118450165,0.0,0.34669455885887146,0.7800552845001221,-0.18862314522266388,0.0,0.33123379945755005,0.7816085815429688,-0.16427963972091675,0.0,0.3157764971256256,0.7711181640625,-0.15746748447418213,0.0
I Like It!,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23499026894569397,0.7414178252220154,-0.00012979104940313846,0.0,0.24108955264091492,0.6770128607749939,-0.004272287245839834,0.0,0.26853147149086,0.6050167083740234,-0.034511130303144455,0.0,0.28408437967300415,0.545197606086731,-0.05295336991548538,0.0,0.2741314172744751,0.4888523817062378,-0.06465572118759155,0.0,0.27617692947387695,0.5993459820747375,-0.15538939833641052,0.0,0.3629327416419983,0.6230216026306152,-0.13280922174453735,0.0,0.3437042236328125,0.6411011219024658,-0.08118876814842224,0.0,0.32096362113952637,0.6320477724075317,-0.0592879056930542,0.0,0.2786378860473633,0.6523959636688232,-0.16603504121303558,0.0,0.3680334985256195,0.6778265237808228,-0.14805801212787628,0.0,0.34219667315483093,0.6934332251548767,-0.08200391381978989,0.0,0.31938374042510986,0.687813937664032,-0.06007552519440651,0.0,0.28208911418914795,0.7115659117698669,-0.16956648230552673,0.0,0.36472102999687195,0.7286830544471741,-0.15338902175426483,0.0,0.33987075090408325,0.7401902675628662,-0.09754001349210739,0.0,0.31991448998451233,0.7331525087356567,-0.07933669537305832,0.0,0.28868940472602844,0.7667908668518066,-0.17389704287052155,0.0,0.34937584400177,0.7762818932533264,-0.17589184641838074,0.0,0.33106300234794617,0.7782353162765503,-0.14996086061000824,0.0,0.3157542645931244,0.7691404819488525,-0.1388864368200302,0.0
